fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har aubergine fler eller färre kalorier än zucchini per 100 gram?;Aubergine;Zucchini;25;17;kalorier;Hur många kalorier skiljer det?
Innehåller solrosfrön mer eller mindre protein än pumpafrön per 100 gram?;Solrosfrön;Pumpafrön;21;30;gram;Hur många gram protein skiljer det?
Innehåller ett plommon mer eller mindre socker än ett fikon per 100 gram?;Plommon;Fikon;10;16;gram;Hur många gram socker skiljer det?
Har en croissant fler eller färre kalorier än gröna ärtor per 100 gram?;Croissant;Gröna ärtor;406;81;kalorier;Hur många kalorier skiljer det?
Innehåller naturell yoghurt mer eller mindre fett än fetaost per 100 gram?;Naturell yoghurt;Fetaost;3,3;21;gram;Hur många gram fett skiljer det?
Innehåller zucchini mer eller mindre C-vitamin än broccoli per 100 gram?;Zucchini;Broccoli;17;89;milligram;Hur många milligram C-vitamin skiljer det?
Innehåller champagne mer eller mindre alkohol än cider?;Champagne;Cider;12;4,5;procent;Hur många procentenheter skiljer det?
Har falafel fler eller färre kalorier än gröna ärtor per 100 gram?;Falafel;Gröna ärtor;333;81;kalorier;Hur många kalorier skiljer det?
Innehåller fetaost mer eller mindre fett än hasselnötter per 100 gram?;Fetaost;Hasselnötter;21;61;gram;Hur många gram fett skiljer det?
Innehåller biff mer eller mindre protein än tofu per 100 gram?;Biff;Tofu;26;8;gram;Hur många gram protein skiljer det?
Innehåller lönnsirap mer eller mindre socker än naturell yoghurt per 100 gram?;Lönnsirap;Naturell yoghurt;60;4,7;gram;Hur många gram socker skiljer det?
Innehåller tonfisk mer eller mindre fett än jordnötssmör per 100 gram?;Tonfisk;Jordnötssmör;1;50;gram;Hur många gram fett skiljer det?
Innehåller ananas mer eller mindre fett än kokosnöt per 100 gram?;Ananas;Kokosnöt;0,1;33;gram;Hur många gram fett skiljer det?
Innehåller marsipan mer eller mindre socker än broccoli per 100 gram?;Marsipan;Broccoli;50;1,7;gram;Hur många gram socker skiljer det?
Har spenat fler eller färre kalorier än pistagenötter per 100 gram?;Spenat;Pistagenötter;23;562;kalorier;Hur många kalorier skiljer det?
Innehåller kola mer eller mindre socker än en persika per 100 gram?;Kola;Persika;65;8;gram;Hur många gram socker skiljer det?
Har en hamburgare fler eller färre kalorier än en varmkorv per 100 gram?;Hamburgare;Varmkorv;250;290;kalorier;Hur många kalorier skiljer det?
Har en hasselnöt fler eller färre kalorier än en cashewnöt per 100 gram?;Hasselnöt;Cashewnöt;628;553;kalorier;Hur många kalorier skiljer det?
Har ett granatäpple fler eller färre kalorier än vindruvor per 100 gram?;Granatäpple;Vindruvor;83;69;kalorier;Hur många kalorier skiljer det?
Innehåller pistagenötter mer eller mindre fett än valnötter per 100 gram?;Pistagenötter;Valnötter;45;65;gram;Hur många gram fett skiljer det?
Har en persika fler eller färre kalorier än en mango per 100 gram?;Persika;Mango;39;60;kalorier;Hur många kalorier skiljer det?
Innehåller färska fikon mer eller mindre socker än ett päron per 100 gram?;Fikon;Päron;16;10;gram;Hur många gram socker skiljer det?
Innehåller naturell grekisk yoghurt mer eller mindre protein än ett ägg per 100 gram?;Grekisk yoghurt;Ägg;9;13;gram;Hur många gram protein skiljer det?
Har spenat fler eller färre kalorier än grönkål per 100 gram?;Spenat;Grönkål;23;49;kalorier;Hur många kalorier skiljer det?
Har kokta kikärtor fler eller färre kalorier än sötpotatis per 100 gram?;Kikärtor;Sötpotatis;164;86;kalorier;Hur många kalorier skiljer det?
Har sötpotatis fler eller färre kalorier än pumpa per 100 gram?;Sötpotatis;Pumpa;86;26;kalorier;Hur många kalorier skiljer det?
Innehåller tofu mer eller mindre protein än räkor per 100 gram?;Tofu;Räkor;8;24;gram;Hur många gram protein skiljer det?
Innehåller honung mer eller mindre socker än mango per 100 gram?;Honung;Mango;82;14;gram;Hur många gram socker skiljer det?
Har torkade dadlar fler eller färre kalorier än ett granatäpple per 100 gram?;Dadlar;Granatäpple;277;83;kalorier;Hur många kalorier skiljer det?
Innehåller parmesan mer eller mindre protein än naturell grekisk yoghurt per 100 gram?;Parmesan;Grekisk yoghurt;38;9;gram;Hur många gram protein skiljer det?
Innehåller jordnötssmör mer eller mindre fett än lax per 100 gram?;Jordnötssmör;Lax;50;13;gram;Hur många gram fett skiljer det?
Innehåller kokta linser mer eller mindre protein än nötkött per 100 gram?;Linser;Nötkött;9;26;gram;Hur många gram protein skiljer det?
Har spenat fler eller färre kalorier än kokt quinoa per 100 gram?;Spenat;Quinoa;23;120;kalorier;Hur många kalorier skiljer det?
Har cheddarost fler eller färre kalorier än naturell grekisk yoghurt per 100 gram?;Cheddarost;Grekisk yoghurt;403;97;kalorier;Hur många kalorier skiljer det?
Har aubergine fler eller färre kalorier än sötpotatis per 100 gram?;Aubergine;Sötpotatis;25;86;kalorier;Hur många kalorier skiljer det?
Har grönkål fler eller färre kalorier än valnötter per 100 gram?;Grönkål;Valnötter;49;654;kalorier;Hur många kalorier skiljer det?
Har vattenmelon fler eller färre kalorier än cashewnötter per 100 gram?;Vattenmelon;Cashewnötter;30;553;kalorier;Hur många kalorier skiljer det?
Har vetemjöl fler eller färre kalorier än majsmjöl per 100 gram?;Vetemjöl;Majsmjöl;364;381;kalorier;Hur många kalorier skiljer det?
Innehåller en blodapelsin mer eller mindre socker än en grapefrukt per 100 gram?;Blodapelsin;Grapefrukt;11;7;gram;Hur många gram socker skiljer det?
Har rödbeta fler eller färre kalorier än majs per 100 gram?;Rödbeta;Majs;43;86;kalorier;Hur många kalorier skiljer det?
Innehåller lättcider mer eller mindre alkohol än starkcider?;Lättcider;Starkcider;2,2;4,5;procent;Hur många procentenheter skiljer det?
Har en caffè latte fler eller färre kalorier än en cappuccino per 100 milliliter?;Caffè latte;Cappuccino;43;27;kalorier;Hur många kalorier skiljer det?
Har en pilsner fler eller färre kalorier än portvin per 100 milliliter?;Pilsner;Portvin;42;160;kalorier;Hur många kalorier skiljer det?
Har halloumi fler eller färre kalorier än kvarg per 100 gram?;Halloumi;Kvarg;320;70;kalorier;Hur många kalorier skiljer det?
Har makrill fler eller färre kalorier än räkor per 100 gram?;Makrill;Räkor;205;99;kalorier;Hur många kalorier skiljer det?
Har kalkonbröst fler eller färre kalorier än salami per 100 gram?;Kalkonbröst;Salami;104;336;kalorier;Hur många kalorier skiljer det?
Har kondenserad mjölk fler eller färre kalorier än vanlig mjölk per 100 gram?;Kondenserad mjölk;Mjölk;321;64;kalorier;Hur många kalorier skiljer det?
Har torkade aprikoser fler eller färre kalorier än färska aprikoser per 100 gram?;Torkade aprikoser;Färska aprikoser;241;48;kalorier;Hur många kalorier skiljer det?
Har kokt ris fler eller färre kalorier än ostbågar per 100 gram?;Kokt ris;Ostbågar;130;534;kalorier;Hur många kalorier skiljer det?
Har pesto fler eller färre kalorier än tomatjuice per 100 gram?;Pesto;Tomatjuice;450;17;kalorier;Hur många kalorier skiljer det?
Innehåller en kopp te mer eller mindre koffein än en kopp kaffe?;Te;Kaffe;47;95;milligram;Hur många milligram koffein skiljer det?
Har en skiva knäckebröd fler eller färre kalorier än en skiva vetebröd?;Knäckebröd;Vetebröd;35;70;kalorier;Hur många kalorier skiljer det?
Innehåller mjölk mer eller mindre fett än grädde per 100 gram?;Mjölk;Grädde;3;36;gram;Hur många gram fett skiljer det?
Innehåller lättmjölk mer eller mindre fett än standardmjölk per 100 gram?;Lättmjölk;Standardmjölk;0,5;3;gram;Hur många gram fett skiljer det?
Innehåller apelsinjuice mer eller mindre socker än Coca-Cola per 100 milliliter?;Apelsinjuice;Coca-Cola;8,9;10,6;gram;Hur många gram socker skiljer det?
Innehåller en gurka mer eller mindre socker än en banan per 100 gram?;Gurka;Banan;1,7;12;gram;Hur många gram socker skiljer det?
Har en morot fler eller färre kalorier än potatis per 100 gram?;Morot;Potatis;41;77;kalorier;Hur många kalorier skiljer det?
Innehåller vitt bröd mer eller mindre fiber än knäckebröd per 100 gram?;Vitt bröd;Knäckebröd;2,7;16;gram;Hur många gram fiber skiljer det?
Innehåller en jordgubbe mer eller mindre C-vitamin än ett blåbär per 100 gram?;Jordgubbe;Blåbär;59;10;milligram;Hur många milligram C-vitamin skiljer det?
Innehåller en banan mer eller mindre kalium än en apelsin per 100 gram?;Banan;Apelsin;358;181;milligram;Hur många milligram kalium skiljer det?
Innehåller mörk choklad mer eller mindre kakao än mjölkchoklad?;Mörk choklad;Mjölkchoklad;70;30;procent;Hur många procentenheter skiljer det?
Innehåller cheddarost mer eller mindre fett än keso per 100 gram?;Cheddarost;Keso;33;4;gram;Hur många gram fett skiljer det?
Har en kanelbulle fler eller färre kalorier än en chokladboll?;Kanelbulle;Chokladboll;240;130;kalorier;Hur många kalorier skiljer det?
Innehåller lättöl mer eller mindre alkohol än starköl?;Lättöl;Starköl;2,1;5,2;procent;Hur många procentenheter skiljer det?
Innehåller espresso mer eller mindre koffein än bryggkaffe per 100 milliliter?;Espresso;Bryggkaffe;212;40;milligram;Hur många milligram koffein skiljer det?
Innehåller honung fler eller färre kalorier än strösocker per 100 gram?;Honung;Strösocker;304;387;kalorier;Hur många kalorier skiljer det?
Innehåller ett ägg mer eller mindre protein än en avokado per 100 gram?;Ägg;Avokado;13;2;gram;Hur många gram protein skiljer det?
Har en blandsallad fler eller färre kalorier än en pizza per 100 gram?;Blandsallad;Pizza;20;250;kalorier;Hur många kalorier skiljer det?
Innehåller en vindruva mer eller mindre socker än ett russin per 100 gram?;Vindruva;Russin;16;59;gram;Hur många gram socker skiljer det?
Innehåller ketchup mer eller mindre socker än senap per 100 gram?;Ketchup;Senap;22;6;gram;Hur många gram socker skiljer det?
Innehåller smör mer eller mindre fett än lättmargarin per 100 gram?;Smör;Lättmargarin;81;40;gram;Hur många gram fett skiljer det?
Innehåller Coca-Cola mer eller mindre koffein än en energidryck per 100 milliliter?;Coca-Cola;Energidryck;10;32;milligram;Hur många milligram koffein skiljer det?
Innehåller en vattenmelon mer eller mindre socker än ett äpple per 100 gram?;Vattenmelon;Äpple;6;10;gram;Hur många gram socker skiljer det?
Är Marianergraven djupare än Mount Everest är högt?;Marianergraven;Mount Everest;10994;8849;meter;Hur många meter skiljer det?
Var det varmaste som uppmätts i Death Valley varmare eller kallare än det svenska värmerekordet?;Death Valley;Svenska värmerekordet;56,7;38;°C;Hur många grader skiljer det?
Är kvarts hårdare eller mjukare än diamant på Mohs hårdhetsskala?;Kvarts;Diamant;7;10;på Mohs-skalan;Hur många steg skiljer det?
Är inlandsisen på Grönland tjockare eller tunnare än inlandsisen i Antarktis, mätt där de är som tjockast?;Grönlandsisen;Antarktisisen;3488;4897;meter;Hur många meter skiljer det?
Är en vanlig regndroppe större eller mindre i diameter än ett hagelkorn?;Regndroppe;Hagelkorn;2;6;millimeter;Hur många millimeter skiljer det?
Är fältspat hårdare eller mjukare än diamant på Mohs hårdhetsskala?;Fältspat;Diamant;6;10;på Mohs-skalan;Hur många steg skiljer det?
Sprutar gejsern Old Faithful i Yellowstone högre eller lägre än Strokkur på Island?;Old Faithful;Strokkur;44;18;meter;Hur många meter skiljer det?
Är blomman hos jätteväxten rafflesia större eller mindre i diameter än blomkorgen på en solros?;Rafflesia;Solros;100;30;centimeter;Hur många centimeter skiljer det?
Är ett rekordsnödjup i japanska Alperna större eller mindre än ett vanligt vintersnödjup i de svenska fjällen?;Rekordsnödjup Japan;Snödjup i fjällen;11;2;meter;Hur många meter skiljer det?
Når toppen på ett typiskt åskmoln högre eller lägre än Mount Everest?;Åskmoln;Mount Everest;12;8,8;kilometer;Hur många kilometer skiljer det?
Är Döda havet saltare eller mindre salt än Östersjön?;Döda havet;Östersjön;342;7;gram salt per liter;Hur många gram per liter skiljer det?
Är Östersjön saltare eller mindre salt än världshaven i genomsnitt?;Östersjön;Världshaven;7;35;gram salt per liter;Hur många gram per liter skiljer det?
Är tidvattenskillnaden i Fundybukten i Kanada större eller mindre än i Medelhavet?;Fundybukten;Medelhavet;16;0,4;meter;Hur många meter skiljer det?
Är ett rekordstort hagelkorn större eller mindre i diameter än en golfboll?;Rekordhagelkorn;Golfboll;20;4,3;centimeter;Hur många centimeter skiljer det?
Är Östersjöns genomsnittliga djup större eller mindre än Nordsjöns genomsnittliga djup?;Östersjön;Nordsjön;55;95;meter;Hur många meter skiljer det?
Svävar ett cumulusmoln på högre eller lägre höjd än ett tunt cirrusmoln?;Cumulusmoln;Cirrusmoln;2;9;kilometer;Hur många kilometer skiljer det?
Väger ett orkidéfrö mer eller mindre än ett ärtfrö?;Orkidéfrö;Ärtfrö;0,000001;0,3;gram;Hur många gram skiljer det?
Är luftfuktigheten i en regnskog högre eller lägre än i Atacamaöknen?;Regnskog;Atacamaöknen;90;20;procent;Hur många procentenheter skiljer det?
Är ett sandkorn på en strand större eller mindre i diameter än ett saltkorn?;Sandkorn;Saltkorn;0,5;0,3;millimeter;Hur många millimeter skiljer det?
Är Mont Blanc högre eller lägre än Matterhorn?;Mont Blanc;Matterhorn;4809;4478;meter;Hur många meter skiljer det?
Är Aconcagua i Anderna högre eller lägre än Denali i Alaska?;Aconcagua;Denali;6961;6190;meter;Hur många meter skiljer det?
Är K2 högre eller lägre än Kilimanjaro?;K2;Kilimanjaro;8611;5895;meter;Hur många meter skiljer det?
Är vulkanen Vesuvius vid Neapel högre eller lägre än vulkanen Etna på Sicilien?;Vesuvius;Etna;1281;3357;meter;Hur många meter skiljer det?
Är vulkanen Fuji i Japan högre eller lägre än vulkanen Vesuvius vid Neapel?;Fuji;Vesuvius;3776;1281;meter;Hur många meter skiljer det?
Är Amazonfloden längre eller kortare än floden Rhen?;Amazonfloden;Rhen;6992;1233;kilometer;Hur många kilometer skiljer det?
Är floden Rhen längre eller kortare än Mississippifloden?;Rhen;Mississippifloden;1233;6275;kilometer;Hur många kilometer skiljer det?
Rinner det mer eller mindre vatten i Amazonfloden än i Yangtzefloden, mätt vid mynningen?;Amazonfloden;Yangtzefloden;209000;30000;kubikmeter per sekund;Hur många kubikmeter per sekund skiljer det?
Rinner det mer eller mindre vatten i Nilen än i Mississippifloden, mätt vid mynningen?;Nilen;Mississippifloden;2800;16800;kubikmeter per sekund;Hur många kubikmeter per sekund skiljer det?
Är Baikalsjön i Ryssland större eller mindre till ytan än Lake Superior i Nordamerika?;Baikalsjön;Lake Superior;31500;82100;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Kaspiska havet större eller mindre till ytan än Victoriasjön i Afrika?;Kaspiska havet;Victoriasjön;371000;68800;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Kaspiska havet större eller mindre till ytan än Lake Superior i Nordamerika?;Kaspiska havet;Lake Superior;371000;82100;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Lake Superior djupare eller grundare än Baikalsjön i Ryssland?;Lake Superior;Baikalsjön;406;1642;meter;Hur många meter skiljer det?
Är Niagarafallen högre eller lägre än Victoriafallen i Afrika?;Niagarafallen;Victoriafallen;51;108;meter;Hur många meter skiljer det?
Är Angelfallen i Venezuela högre eller lägre än Niagarafallen?;Angelfallen;Niagarafallen;979;51;meter;Hur många meter skiljer det?
Är Kalahariöknen större eller mindre till ytan än Gobiöknen?;Kalahariöknen;Gobiöknen;900000;1295000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Gobiöknen större eller mindre till ytan än Arabiska öknen?;Gobiöknen;Arabiska öknen;1295000;2330000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Gobiöknen större eller mindre till ytan än Atacamaöknen i Sydamerika?;Gobiöknen;Atacamaöknen;1295000;105000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Grönlands inlandsis större eller mindre till ytan än Arabiska öknen?;Grönlands inlandsis;Arabiska öknen;1710000;2330000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Kaspiska havet djupare eller grundare än Baikalsjön i Ryssland?;Kaspiska havet;Baikalsjön;1025;1642;meter;Hur många meter skiljer det?
Är Stora barriärrevet längre eller kortare än Nilen?;Stora barriärrevet;Nilen;2300;6695;kilometer;Hur många kilometer skiljer det?
Är berget Aconcagua i Anderna högre eller lägre än berget Elbrus i Kaukasus?;Aconcagua;Elbrus;6962;5642;meter;Hur många meter skiljer det?
Är berget Denali i Alaska högre eller lägre än berget Elbrus i Kaukasus?;Denali;Elbrus;6190;5642;meter;Hur många meter skiljer det?
Är Genèvesjön större eller mindre till ytan än Gardasjön i Italien?;Genèvesjön;Gardasjön;581;370;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är floden Ganges längre eller kortare än Kongofloden?;Ganges;Kongofloden;2525;4700;kilometer;Hur många kilometer skiljer det?
Är berget Matterhorn i Alperna högre eller lägre än Aconcagua i Anderna?;Matterhorn;Aconcagua;4478;6962;meter;Hur många meter skiljer det?
Är Coloradofloden längre eller kortare än Yangtzefloden i Kina?;Coloradofloden;Yangtzefloden;2330;6300;kilometer;Hur många kilometer skiljer det?
Är Kalahariöknen större eller mindre till ytan än Mojaveöknen i USA?;Kalahariöknen;Mojaveöknen;900000;124000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Yukonfloden i Alaska längre eller kortare än floden Mekong?;Yukonfloden;Mekong;3190;4909;kilometer;Hur många kilometer skiljer det?
Är Loch Ness i Skottland större eller mindre till ytan än Genèvesjön?;Loch Ness;Genèvesjön;56;581;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Angelfallen i Venezuela högre eller lägre än Iguazúfallen i Sydamerika?;Angelfallen;Iguazúfallen;979;82;meter;Hur många meter skiljer det?
Är Kalahariöknen större eller mindre till ytan än Namiböknen i Afrika?;Kalahariöknen;Namiböknen;900000;80950;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Namiböknen i Afrika större eller mindre till ytan än Mojaveöknen i USA?;Namiböknen;Mojaveöknen;80950;124000;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är en blixt varmare eller kallare än solens yta?;Blixt;Solens yta;30000;5500;°C;Hur många grader skiljer det?
Är vattnets kokpunkt högre eller lägre än temperaturen i en het bastu?;Vattnets kokpunkt;Het bastu;100;80;°C;Hur många grader skiljer det?
Har en regnbåge fler eller färre färger än vad ett år har månader?;Regnbågen;Året;7;12;antal;Hur många i antal skiljer det?
Har ett år fler eller färre årstider än månader?;Årstider på ett år;Månader på ett år;4;12;antal;Hur många i antal skiljer det?
Blåser det mer eller mindre i en orkan än i en storm?;Orkan;Storm;119;89;km/h;Hur många km/h skiljer det?
Är en regndroppe större eller mindre än ett hagelkorn i diameter?;Regndroppe;Hagelkorn;5;20;millimeter;Hur många millimeter skiljer det?
Är en fullvuxen ek högre eller lägre än en fullvuxen gran?;Fullvuxen ek;Fullvuxen gran;25;40;meter;Hur många meter skiljer det?
Är en fullvuxen tall högre eller lägre än en fullvuxen björk?;Fullvuxen tall;Fullvuxen björk;30;20;meter;Hur många meter skiljer det?
Är en solros högre eller lägre än en kokospalm?;Solros;Kokospalm;3;25;meter;Hur många meter skiljer det?
Har en vecka fler eller färre dagar än en månad?;Veckan;Månaden;7;30;dagar;Hur många dagar skiljer det?
Har februari fler eller färre dagar än juli?;Februari;Juli;28;31;dagar;Hur många dagar skiljer det?
Finns det fler eller färre kontinenter än världshav på jorden?;Kontinenter;Världshav;7;5;antal;Hur många i antal skiljer det?
Är en solros högre eller lägre än en maskros?;Solros;Maskros;3;0,3;meter;Hur många meter skiljer det?
Blir en björk i regel äldre eller yngre än en tall?;Björk;Tall;80;150;år;Hur många år skiljer det?
Väger ett cumulusmoln mer eller mindre än en blåval?;Cumulusmoln;Blåval;500;150;ton;Hur många ton skiljer det?
Har en regnbåge fler eller färre färger än antalet toner i en oktav?;Regnbågen;Oktaven;7;8;antal;Hur många i antal skiljer det?
Syns en större eller mindre del av ett isberg ovanför vattnet än under?;Del ovanför vattnet;Del under vattnet;10;90;procent;Hur många procentenheter skiljer det?
Täcker vatten en större eller mindre del av jordens yta än land?;Vatten på jordytan;Land på jordytan;71;29;procent;Hur många procentenheter skiljer det?
Faller det mer eller mindre regn under en vanlig regnskur än under ett skyfall?;Vanlig regnskur;Skyfall;5;50;millimeter;Hur många millimeter skiljer det?
Är det varmare eller kallare en het sommardag än i en bastu?;Het sommardag;Bastu;30;80;°C;Hur många grader skiljer det?
Blåser det mer eller mindre i en tornado än i en orkan?;Tornado;Orkan;300;119;km/h;Hur många km/h skiljer det?
Har ett skottår fler eller färre dagar än ett vanligt år?;Skottår;Vanligt år;366;365;dagar;Hur många dagar skiljer det?
Är en tallkotte längre eller kortare än en grankotte?;Tallkotte;Grankotte;5;12;centimeter;Hur många centimeter skiljer det?
Är en kokospalm högre eller lägre än ett äppelträd?;Kokospalm;Äppelträd;25;5;meter;Hur många meter skiljer det?
Faller det mer eller mindre nederbörd på ett år i en regnskog än i en öken?;Regnskog;Öken;2500;100;millimeter;Hur många millimeter skiljer det?
Har en prästkrage fler eller färre kronblad än en smörblomma?;Prästkrage;Smörblomma;20;5;antal;Hur många i antal skiljer det?
Är ett tallbarr längre eller kortare än ett granbarr?;Tallbarr;Granbarr;5;2;centimeter;Hur många centimeter skiljer det?
Är en sommarnatt under midnattssolen längre eller kortare än en sommarnatt i Stockholm?;Midnattssolen;Stockholm;24;18;timmar ljus;Hur många timmar skiljer det?
Är solens yta varmare eller kallare än glödtråden i en glödlampa?;Solens yta;Glödlampstråd;5500;2500;°C;Hur många grader skiljer det?
Är rymdfärjan högre eller lägre än raketen Saturn V?;Rymdfärjan;Saturn V;56;111;meter;Hur många meter skiljer det i höjd?
Väger raketen Saturn V mer eller mindre vid start än rymdfärjan?;Saturn V;Rymdfärjan;2970;2030;ton;Hur många ton skiljer det i startvikt?
Tog Apollo 11:s resa till månen längre eller kortare tid än tre dygn?;Apollo 11;Tre dygn;76;72;timmar;Hur många timmar skiljer det?
Var Apollo 11:s besättning fler eller färre än antalet personer som gått på månen totalt?;Apollo 11;Alla månpromenörer;3;12;personer;Hur många personer skiljer det?
Kretsar ISS högre eller lägre över jorden än ett trafikflygplan flyger?;ISS;Trafikflygplan;408;11;km;Hur många km skiljer det i höjd?
Tar ett varv runt jorden för ISS längre eller kortare tid än ett halvt dygn?;ISS;Halvt dygn;1,5;12;timmar;Hur många timmar skiljer det?
Kommer Halleys komet tillbaka oftare eller mer sällan än vart trettionde år?;Trettio år;Halleys komet;30;76;år;Hur många år skiljer det i omloppstid?
Har Orions bälte fler eller färre tydliga stjärnor än stjärnbilden Karlavagnen?;Orions bälte;Karlavagnen;3;7;antal;Hur många stjärnor skiljer det?
Är jordens månvarv längre eller kortare än en månad på 30 dagar?;Månvarvet;Trettio dagar;27,3;30;dygn;Hur många dygn skiljer det?
Är avståndet till månen längre eller kortare än ett varv runt jordklotet?;Avstånd till månen;Varv runt jorden;384400;40075;km;Hur många km skiljer det?
Är ett kvarts jordår längre eller kortare än ett dygn på Merkurius?;Kvarts jordår;Merkurius-dygnet;91;176;dygn;Hur många dygn skiljer det?
Är rymdteleskopet Hubble längre eller kortare än en buss på tolv meter?;Hubble;Buss;13,2;12;meter;Hur många meter skiljer det i längd?
Väger rymdteleskopet Hubble mer eller mindre än rymdteleskopet James Webb?;Hubble;James Webb;11;6,2;ton;Hur många ton skiljer det i vikt?
Är rymdteleskopet James Webbs spegel större eller mindre än Hubbles spegel?;James Webb;Hubble;6,5;2,4;meter;Hur många meter skiljer det i spegeldiameter?
Är solsystemet yngre eller äldre än universum?;Solsystemet;Universum;4,6;13,8;miljarder år;Hur många miljarder år skiljer det i ålder?
Är berget Kilimanjaro högre eller lägre än vulkanen Olympus Mons på Mars?;Kilimanjaro;Olympus Mons;5,9;22;km;Hur många km skiljer det i höjd?
Har dvärgplaneten Ceres större eller mindre diameter än Saturnusmånen Titan?;Ceres;Titan;940;5150;km;Hur många km skiljer det i diameter?
Är flytande lava varmare eller kallare än solens yta?;Lava;Solens yta;1200;5500;°C;Hur många grader skiljer det?
Ligger stjärnan Sirius längre bort eller närmare än stjärnan Betelgeuse?;Sirius;Betelgeuse;8,6;550;ljusår;Hur många ljusår skiljer det?
Ligger stjärnan Proxima Centauri längre bort eller närmare än den röda hyperjätten VY Canis Majoris?;Proxima Centauri;VY Canis Majoris;4,2;3900;ljusår;Hur många ljusår skiljer det?
Har jorden större eller mindre diameter än Venus?;Jorden;Venus;12742;12104;km;Hur många km skiljer det i diameter?
Har jorden större eller mindre diameter än Jupiter?;Jorden;Jupiter;12742;139820;km;Hur många km skiljer det i diameter?
Snurrar månen snabbare eller långsammare runt sin egen axel än Merkurius?;Månen;Merkurius;655;1408;timmar;Hur många timmar skiljer det i rotationstid?
Är det varmare eller kallare på Venus yta än på Merkurius yta?;Venus;Merkurius;464;167;°C;Hur många grader skiljer det i yttemperatur?
Ligger Venus närmare eller längre från solen än Mars?;Venus;Mars;108;228;miljoner km;Hur många miljoner km skiljer det?
Har Mars större eller mindre diameter än dvärgplaneten Pluto?;Mars;Pluto;6779;2377;km;Hur många km skiljer det i diameter?
Är ytgravitationen på Merkurius starkare eller svagare än på Jupiter?;Merkurius;Jupiter;3,7;24,8;m/s²;Hur många m/s² skiljer det i ytgravitation?
Ligger Jupiter närmare eller längre från solen än Neptunus?;Jupiter;Neptunus;778;4495;miljoner km;Hur många miljoner km skiljer det?
Har Saturnus större eller mindre diameter än Uranus?;Saturnus;Uranus;116460;50724;km;Hur många km skiljer det i diameter?
Har Saturnus större eller mindre diameter än Neptunus?;Saturnus;Neptunus;116460;49244;km;Hur många km skiljer det i diameter?
Har Saturnus större eller mindre diameter än solen?;Saturnus;Solen;116460;1391000;km;Hur många km skiljer det i diameter?
Har Uranus större eller mindre diameter än Neptunus?;Uranus;Neptunus;50724;49244;km;Hur många km skiljer det i diameter?
Tar Uranus längre eller kortare tid på ett varv runt solen än Pluto?;Uranus;Pluto;84;248;år;Hur många år skiljer det i omloppstid?
Har solen större eller mindre diameter än månen?;Solen;Månen;1391000;3474;km;Hur många km skiljer det i diameter?
Är ytgravitationen på solen starkare eller svagare än på jorden?;Solen;Jorden;274;9,8;m/s²;Hur många m/s² skiljer det i ytgravitation?
Är ytgravitationen på månen starkare eller svagare än på Pluto?;Månen;Pluto;1,6;0,62;m/s²;Hur många m/s² skiljer det i ytgravitation?
Rör sig rymdstationen ISS snabbare eller långsammare än ett trafikflygplan?;ISS;Trafikflygplan;28000;900;km/h;Hur många km/h skiljer det i fart?
Har Örebro större eller mindre folkmängd än Västerås? (2023);Örebro;Västerås;126604;127799;invånare;Hur många invånare skiljer det?
Har sjön Siljan större eller mindre yta än Storsjön i Jämtland?;Siljan;Storsjön;292;456;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har sjön Bolmen större eller mindre yta än Torneträsk?;Bolmen;Torneträsk;173;330;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Gävle större eller mindre folkmängd än Malmö? (2023);Gävle;Malmö;78331;339316;invånare;Hur många invånare skiljer det?
Är fjället Åreskutan högre eller lägre än Helagsfjället?;Åreskutan;Helagsfjället;1420;1797;meter;Hur många meter skiljer det?
Är vägavståndet Stockholm–Luleå längre eller kortare än Stockholm–Göteborg?;Stockholm–Luleå;Stockholm–Göteborg;901;470;kilometer;Hur många kilometer skiljer det?
Är Torneälven längre eller kortare än Göta älv?;Torneälven;Göta älv;522;93;kilometer;Hur många kilometer skiljer det?
Har ön Värmdö större eller mindre yta än Orust?;Värmdö;Orust;180;345;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har ön Tjörn större eller mindre yta än Orust?;Tjörn;Orust;147;345;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är vägavståndet Göteborg–Malmö längre eller kortare än Göteborg–Stockholm?;Göteborg–Malmö;Göteborg–Stockholm;273;470;kilometer;Hur många kilometer skiljer det?
